CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL2003638	1324929	CHEMBL2003638	1324929		SID103904514	412.42	4.72	88.49	0	Fc1cccc(c1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4	9665899	Ki	=	125.89	nM	6.9	pKi	=	6.9		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1966204	1287495	CHEMBL1966204	1287495		SID103904535	412.42	4.72	88.49	0	Fc1ccc(cc1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4	9661614	Ki	=	125.89	nM	6.9	pKi	=	6.9		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1989471	1310762	CHEMBL1989471	1310762		SID103905460	252.31	4.02	41.99	0	CC(C)c1ccc2C(=O)c3c(C)ccnc3Nc2c1	9661675	Ki	=	158.49	nM	6.8	pKi	=	6.8		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1992371	1313662	CHEMBL1992371	1313662		SID103904871	280.28	1.43	87.14	0	Oc1cccc2c(NC(=O)Nc3cnccn3)cccc12	9665910	Ki	=	199.53	nM	6.7	pKi	=	6.7		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1997335	1318626	CHEMBL1997335	1318626		SID103905362	334.37	4.12	52.08	0	COc1ccc(cc1OC)C2=NNc3cccc4c(OC)ccc2c34	9661707	Ki	=	199.53	nM	6.7	pKi	=	6.7		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2005216	1326507	CHEMBL2005216	1326507		SID103904260	420.92	2.38	121.04	0	CS(=O)(=O)NC1CCC(CC1)Nc2cc(Cl)nc(n2)c3c[nH]c4ncccc34	9661734	Ki	=	398.11	nM	6.4	pKi	=	6.4		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL482538	520092	CHEMBL482538	520092		SID103904198	194.23	2.69	28.68	0	c1ccc(cc1)c2ccnc3[nH]ccc23	9665945	Ki	=	398.11	nM	6.4	pKi	=	6.4		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1084630	631959	CHEMBL1084630	631959		20	396.51	3.65	103.44	0	CCNc1nc(C)c(s1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2	3304942	Ki	=	559	nM	6.25	Ki	=	559	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	634458	CHEMBL1119484	B	Inhibition of CDK9	1	Scientific Literature				Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51347	CHEMBL1155519	20462263	J. Med. Chem.	2010	53	11	4367			
CHEMBL1972988	1294279	CHEMBL1972988	1294279		SID103904240	230.65	2.21	54.46	0	Clc1cc(ncn1)c2c[nH]c3ncccc23	9661723	Ki	=	1000	nM	6	pKi	=	6		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1982700	1303991	CHEMBL1982700	1303991		SID103905518	374.47	3.17	67.87	0	CCCCNC(=O)C1=CN(C(CC)CC)C(=O)c2cc(OC)c(OC)cc12	9661732	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1983923	1305214	CHEMBL1983923	1305214		SID103905558	375.47	4.02	72.97	0	CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(C=Cc4ccccc4)n2	9665889	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1993904	1315195	CHEMBL1993904	1315195		SID103904645	401.44	3.76	148.3	0	NC(=O)c1cc2c(cnc(N)c2s1)c3ccc(Nc4oc5ccccc5n4)cc3	9665891	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL49120	75258	CHEMBL49120	75258	PD-0166285	SID103905313	512.43	5.92	70.59	2	CCN(CC)CCOc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1	9665871	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1981792	1303083	CHEMBL1981792	1303083		SID103904880	368.26	3.88	66.91	0	Fc1cc2nccc(NC(=O)Nc3cccc(n3)C(F)(F)F)c2cc1F	9665904	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1984760	1306051	CHEMBL1984760	1306051		SID103904640	391.39	4.36	82.7	0	CCCNC(=O)c1ccc(Nc2nc(CCC(F)(F)F)c3cc[nH]c3n2)cc1	9665865	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1986143	1307434	CHEMBL1986143	1307434		SID103904578	332.4	2.54	62.22	0	OCCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3	9665753	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2004159	1325450	CHEMBL2004159	1325450		SID103904586	320.35	1.3	77	0	COc1cccc(CNC(=O)c2cnc(nc2)c3ccncc3)c1	9665776	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2001923	1323214	CHEMBL2001923	1323214		SID103905427	675.7	7.14	80.64	2	Fc1cc(Cn2cc(c3ccc4C(=O)Nc5cc(CCOc6ccc(cc6)N7CCOCC7)ccc5Nc4c3)c8ccncc28)cc(F)c1F	9661757	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1975121	1296412	CHEMBL1975121	1296412		SID103904565	332.4	3.35	51.22	0	COc1cccc(c1)C(C)NC(=O)c2ccc(cc2)c3ccncc3	9661773	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL553	14785	CHEMBL553	14785	ERLOTINIB	SID103905339	393.44	4.31	74.73	0	COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC	9661682	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1990496	1311787	CHEMBL1990496	1311787		SID103905562	461.56	3.54	83.61	0	CN1C(=NC(=C(C1=O)c2ccc3ccccc3c2)c4ccncc4)NCC(N)Cc5ccccc5	9665769	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL10	250	CHEMBL10	250	SB-203580	SID103904989	377.43	3.88	77.85	0	C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	9661733	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1980297	1301588	CHEMBL1980297	1301588	ILORASERTIB	SID103904272	488.54	3.38	146.33	0	Nc1ncc(c2cnn(CCO)c2)c3scc(c4ccc(NC(=O)Nc5cccc(F)c5)cc4)c13	9665946	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1986899	1308190	CHEMBL1986899	1308190		SID103905446	292.35	4.71	24.92	0	Cc1ccc(NCc2ccc(nc2)c3ccc(F)cc3)cc1	9665951	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL491473	456867	CHEMBL491473	456867	CEDIRANIB	SID103905340	450.51	4.76	72.5	0	COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN5CCCC5	9661703	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1980763	1302054	CHEMBL1980763	1302054		SID103905010	385.89	4.79	66.07	0	CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc4[nH]ccc14	9661735	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1982660	1303951	CHEMBL1982660	1303951		SID103904903	362.31	3.45	76.14	0	COc1ccc2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc2c1	9665896	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL103667	167995	CHEMBL103667	167995	DORAMAPIMOD	SID103904828	527.66	5.91	80.65	2	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	9665869	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL261849	430664	CHEMBL261849	430664	GW632580X	SID103905623	366.41	3.13	105.51	0	COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1	9665888	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1981047	1302338	CHEMBL1981047	1302338		SID103905608	474.55	2.34	93.8	0	COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2C1)c5ccccc5	9665843	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1233887	696237	CHEMBL1233887	696237		SID103904864	278.31	2.74	55.73	0	COc1ccc2c(c1)c(cn2C)c3cc4nccnc4[nH]3	9665806	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL565612	582954	CHEMBL565612	582954	SOTRASTAURIN	SID103905056	438.48	3.48	94.22	0	CN1CCN(CC1)c2nc(C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)c6ccccc6n2	9665890	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1980671	1301962	CHEMBL1980671	1301962		SID103904707	227.22	.89	92.93	0	Nc1ncnc2Nc3ccccc3NC(=O)c12	9661648	Ki	=	3981.07	nM	5.4	pKi	=	5.4		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL354676	282288	CHEMBL354676	282288	DIPHENYLUREA	SID103904397	212.25	2.52	41.13	0	O=C(Nc1ccccc1)Nc2ccccc2	9665902	Ki	=	3981.07	nM	5.4	pKi	=	5.4		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1972934	1294225	CHEMBL1972934	1294225		SID103905282	151.19	.9	80.03	0	Nc1ncnc2sccc12	9665754	Ki	=	7943.28	nM	5.1	pKi	=	5.1		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1997119	1318410	CHEMBL1997119	1318410		SID103905401	209.25	2.62	43.32	0	Nc1ncc2cccc(c3ccccc3)n12	9661623	Ki	=	15848.93	nM	4.8	pKi	=	4.8		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1996837	1318128	CHEMBL1996837	1318128		SID103905651	210.26	.05	115.17	0	Cc1nn(C)c2sc(C(=O)N)c(N)c12	9665952	Ki	=	31622.78	nM	4.5	pKi	=	4.5		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1964718	1286009	CHEMBL1964718	1286009		SID103905519	163.18	-.56	44.7	0	CC1=CN2CC(=O)NN=C2C=C1	9665955	Ki	=	39810.72	nM	4.4	pKi	=	4.4		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1970873	1292164	CHEMBL1970873	1292164		SID103904710	224.26	2.82	41.13	0	Cc1ccc2Nc3ccccc3NC(=O)c2c1	9665880	Ki	>	63095.73	nM		pKi	<	4.2		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1976872	1298163	CHEMBL1976872	1298163		SID103905485	175.19	.72	46.4	0	CC(=O)Nc1cc2ccccn2n1	9661737	Ki	>	63095.73	nM		pKi	<	4.2		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1967538	1288829	CHEMBL1967538	1288829		SID103905311	220.25	.71	87.52	0	Cc1nn(C)c2sc3C(=O)NC=Nc3c12	9661767	Ki	>	63095.73	nM		pKi	<	4.2		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809279	CHEMBL1963831	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK9	7	PubChem BioAssays				Autocuration	BAO_0000019	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
