CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL3673519	2006551	CHEMBL3673519	2006551		333	444.5	2.99	86.8	0	CC(=O)N1CCC(CC1)c2cc3c(ccnc3[nH]2)c4cncc(NCc5cccc(F)c5)n4	15869869	IC50	=	21	nM	7.68	IC50	=	21	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3663776	1996710	CHEMBL3663776	1996710		35	452.38	5.46	65.63	1	Clc1ccc(CNc2ccc(Cl)c(n2)c3ccnc4[nH]c(cc34)C5CCNCC5)cc1	15868103	IC50	=	21	nM	7.68	IC50	=	21	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668454	2001435	CHEMBL3668454	2001435		183	426.48	1.84	90.48	0	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4CCN(CC4)C(=O)CNCCO	15868248	IC50	=	22	nM	7.66	IC50	=	22	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668475	2001456	CHEMBL3668475	2001456		205	417.93	4.51	65.63	0	Clc1cnc(NCc2ccccc2)cc1c3ccnc4[nH]c(cc34)C5CCCNC5	15869750	IC50	=	23	nM	7.64	IC50	=	23	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3663798	1996732	CHEMBL3663798	1996732		58	418.92	4.98	62.83	0	Clc1ccc(OCc2ccccc2)nc1c3ccnc4[nH]c(cc34)C5CCNCC5	15868125	IC50	=	24	nM	7.62	IC50	=	24	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668462	2001443	CHEMBL3668462	2001443		191	457.54	4.06	87.04	0	CN1CCC(CC1)c2cc3c(ccnc3[nH]2)c4cc(NCc5ccc(cc5)C(=O)N)ccc4F	15868256	IC50	=	25	nM	7.6	IC50	=	25	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668445	2001426	CHEMBL3668445	2001426		174	488.05	3.9	99.35	0	CN1CCC(CC1)c2cc3c(ccnc3[nH]2)c4nc(NCC5CCS(=O)(=O)CC5)ccc4Cl	15868239	IC50	=	25	nM	7.6	IC50	=	25	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3673505	2006537	CHEMBL3673505	2006537		319	385.46	1.83	91.41	0	C(Nc1cncc(n1)c2ccnc3[nH]c(cc23)C4CCNCC4)c5cccnc5	15869855	IC50	=	29	nM	7.54	IC50	=	29	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668469	2001450	CHEMBL3668469	2001450		199	416.95	5.12	52.74	1	Clc1ccc(NCc2ccccc2)cc1c3ccnc4[nH]c(cc34)C5CCCNC5	15869744	IC50	=	29	nM	7.54	IC50	=	29	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL225519	378628	CHEMBL225519	378628		1, PHA-767491	213.24	.87	57.78	0	O=C1NCCc2[nH]c(cc12)c3ccncc3	3420217	IC50	=	34	nM	7.47	IC50	=	34	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	653789	CHEMBL1226911	B	Inhibition of cdk9	1	Scientific Literature				Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			52334	CHEMBL1221210	18469809	Nat. Chem. Biol.	2008	4	6	357			
CHEMBL3673510	2006542	CHEMBL3673510	2006542		324	442.51	2.11	107.03	0	OCC(=O)N1CCC(CC1)c2cc3c(ccnc3[nH]2)c4cncc(NCc5ccccc5)n4	15869860	IC50	=	40	nM	7.4	IC50	=	40	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3673552	2006584	CHEMBL3673552	2006584		367	442.49	3.74	109.58	0	NC(=O)C1CCC(=CC1)c2cc3c(ccnc3[nH]2)c4cncc(NCc5cccc(F)c5)n4	15869902	IC50	=	44	nM	7.36	IC50	=	44	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3663791	1996725	CHEMBL3663791	1996725		51	400.49	4.52	52.74	0	Fc1ccc(NCc2ccccc2)cc1c3ccnc4[nH]c(cc34)C5CCNCC5	15868118	IC50	=	49	nM	7.31	IC50	=	49	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3663750	1996683	CHEMBL3663750	1996683		8	339.41	3.79	41.15	0	COc1cc(F)ccc1c2ccnc3[nH]c(cc23)C4CCCN(C)C4	15868076	IC50	=	49	nM	7.31	IC50	=	49	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668554	2001536	CHEMBL3668554	2001536		289	463.54	2	78.44	0	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4=CCN(CC4)[C@@H]5CC[C@@H](CC(=O)O)CC5	15869830	IC50	=	57	nM	7.24	IC50	=	57	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668488	2001469	CHEMBL3668488	2001469		218	502.56	3.52	124.2	1	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4=CCN(CC4)S(=O)(=O)N(C(=O)O)C(C)(C)C	15869763	IC50	=	64	nM	7.19	IC50	=	64	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3668558	2001540	CHEMBL3668558	2001540		293	480.51	2.66	81.69	0	COc1ccc(F)cc1c2c(F)cnc3[nH]c(cc23)C4=CC5CN(CC(=O)N6CC(O)C6)CC5C4	15869834	IC50	=	70	nM	7.16	IC50	=	70	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
